,Datetime,Location,Direction,Bicycles,Cars,Total
33,2023-03-08 08:15:00,GardenSt_RobinsonSt,SB,19,122.0,144.0
34,2023-03-08 08:30:00,GardenSt_RobinsonSt,SB,12,106.0,121.0
35,2023-03-08 08:45:00,GardenSt_RobinsonSt,SB,13,95.0,110.0
36,2023-03-08 09:00:00,GardenSt_RobinsonSt,SB,5,69.0,76.0
37,2023-03-08 09:15:00,GardenSt_RobinsonSt,SB,8,54.0,62.0
38,2023-03-08 09:30:00,GardenSt_RobinsonSt,SB,8,64.0,75.0
39,2023-03-08 09:45:00,GardenSt_RobinsonSt,SB,3,63.0,69.0
40,2023-03-08 10:00:00,GardenSt_RobinsonSt,SB,4,48.0,53.0
41,2023-03-08 10:15:00,GardenSt_RobinsonSt,SB,3,45.0,49.0
42,2023-03-08 10:30:00,GardenSt_RobinsonSt,SB,3,49.0,56.0
43,2023-03-08 10:45:00,GardenSt_RobinsonSt,SB,1,43.0,46.0
44,2023-03-08 11:00:00,GardenSt_RobinsonSt,SB,1,32.0,36.0
45,2023-03-08 11:15:00,GardenSt_RobinsonSt,SB,2,49.0,54.0
46,2023-03-08 11:30:00,GardenSt_RobinsonSt,SB,3,42.0,46.0
47,2023-03-08 11:45:00,GardenSt_RobinsonSt,SB,1,38.0,40.0
48,2023-03-08 12:00:00,GardenSt_RobinsonSt,SB,1,43.0,46.0
49,2023-03-08 12:15:00,GardenSt_RobinsonSt,SB,1,57.0,58.0
50,2023-03-08 12:30:00,GardenSt_RobinsonSt,SB,2,43.0,46.0
51,2023-03-08 12:45:00,GardenSt_RobinsonSt,SB,2,49.0,52.0
52,2023-03-08 13:00:00,GardenSt_RobinsonSt,SB,2,37.0,40.0
53,2023-03-08 13:15:00,GardenSt_RobinsonSt,SB,3,39.0,43.0
54,2023-03-08 13:30:00,GardenSt_RobinsonSt,SB,2,39.0,42.0
55,2023-03-08 13:45:00,GardenSt_RobinsonSt,SB,4,52.0,58.0
56,2023-03-08 14:00:00,GardenSt_RobinsonSt,SB,1,43.0,46.0
57,2023-03-08 14:15:00,GardenSt_RobinsonSt,SB,0,44.0,50.0
58,2023-03-08 14:30:00,GardenSt_RobinsonSt,SB,4,53.0,61.0
59,2023-03-08 14:45:00,GardenSt_RobinsonSt,SB,2,54.0,59.0
60,2023-03-08 15:00:00,GardenSt_RobinsonSt,SB,3,46.0,52.0
61,2023-03-08 15:15:00,GardenSt_RobinsonSt,SB,2,59.0,65.0
62,2023-03-08 15:30:00,GardenSt_RobinsonSt,SB,1,61.0,63.0
63,2023-03-08 15:45:00,GardenSt_RobinsonSt,SB,3,74.0,77.0
64,2023-03-08 16:00:00,GardenSt_RobinsonSt,SB,1,43.0,44.0
65,2023-03-08 16:15:00,GardenSt_RobinsonSt,SB,0,63.0,65.0
66,2023-03-08 16:30:00,GardenSt_RobinsonSt,SB,2,54.0,57.0
67,2023-03-08 16:45:00,GardenSt_RobinsonSt,SB,2,67.0,70.0
68,2023-03-08 17:00:00,GardenSt_RobinsonSt,SB,1,77.0,79.0
69,2023-03-08 17:15:00,GardenSt_RobinsonSt,SB,5,74.0,81.0
70,2023-03-08 17:30:00,GardenSt_RobinsonSt,SB,1,55.0,58.0
71,2023-03-08 17:45:00,GardenSt_RobinsonSt,SB,6,76.0,82.0
72,2023-03-08 18:00:00,GardenSt_RobinsonSt,SB,6,58.0,64.0
73,2023-03-08 18:15:00,GardenSt_RobinsonSt,SB,1,65.0,66.0
74,2023-03-08 18:30:00,GardenSt_RobinsonSt,SB,0,55.0,56.0
75,2023-03-08 18:45:00,GardenSt_RobinsonSt,SB,4,56.0,60.0
76,2023-03-08 19:00:00,GardenSt_RobinsonSt,SB,1,48.0,49.0
77,2023-03-08 19:15:00,GardenSt_RobinsonSt,SB,0,35.0,35.0
78,2023-03-08 19:30:00,GardenSt_RobinsonSt,SB,4,37.0,41.0
79,2023-03-08 19:45:00,GardenSt_RobinsonSt,SB,1,48.0,49.0
80,2023-03-08 20:00:00,GardenSt_RobinsonSt,SB,2,34.0,37.0
81,2023-03-08 20:15:00,GardenSt_RobinsonSt,SB,1,25.0,27.0
82,2023-03-08 20:30:00,GardenSt_RobinsonSt,SB,1,31.0,32.0
83,2023-03-08 20:45:00,GardenSt_RobinsonSt,SB,0,38.0,38.0
84,2023-03-08 21:00:00,GardenSt_RobinsonSt,SB,0,30.0,31.0
85,2023-03-08 21:15:00,GardenSt_RobinsonSt,SB,1,14.0,15.0
86,2023-03-08 21:30:00,GardenSt_RobinsonSt,SB,0,17.0,17.0
87,2023-03-08 21:45:00,GardenSt_RobinsonSt,SB,0,19.0,20.0
88,2023-03-08 22:00:00,GardenSt_RobinsonSt,SB,0,13.0,13.0
89,2023-03-08 22:15:00,GardenSt_RobinsonSt,SB,1,10.0,11.0
90,2023-03-08 22:30:00,GardenSt_RobinsonSt,SB,0,15.0,15.0
91,2023-03-08 22:45:00,GardenSt_RobinsonSt,SB,0,16.0,16.0
92,2023-03-08 23:00:00,GardenSt_RobinsonSt,SB,0,6.0,7.0
93,2023-03-08 23:15:00,GardenSt_RobinsonSt,SB,0,12.0,12.0
94,2023-03-08 23:30:00,GardenSt_RobinsonSt,SB,0,4.0,4.0
95,2023-03-08 23:45:00,GardenSt_RobinsonSt,SB,0,5.0,5.0
0,2023-03-09 00:00:00,GardenSt_RobinsonSt,SB,0,3.0,3.0
1,2023-03-09 00:15:00,GardenSt_RobinsonSt,SB,0,1.0,1.0
2,2023-03-09 00:30:00,GardenSt_RobinsonSt,SB,0,1.0,1.0
3,2023-03-09 00:45:00,GardenSt_RobinsonSt,SB,0,0.0,0.0
4,2023-03-09 01:00:00,GardenSt_RobinsonSt,SB,0,0.0,0.0
5,2023-03-09 01:15:00,GardenSt_RobinsonSt,SB,2,4.0,6.0
6,2023-03-09 01:30:00,GardenSt_RobinsonSt,SB,0,2.0,2.0
7,2023-03-09 01:45:00,GardenSt_RobinsonSt,SB,2,0.0,2.0
8,2023-03-09 02:00:00,GardenSt_RobinsonSt,SB,0,2.0,2.0
9,2023-03-09 02:15:00,GardenSt_RobinsonSt,SB,0,2.0,2.0
10,2023-03-09 02:30:00,GardenSt_RobinsonSt,SB,0,3.0,3.0
11,2023-03-09 02:45:00,GardenSt_RobinsonSt,SB,0,0.0,0.0
12,2023-03-09 03:00:00,GardenSt_RobinsonSt,SB,0,1.0,1.0
13,2023-03-09 03:15:00,GardenSt_RobinsonSt,SB,0,2.0,2.0
14,2023-03-09 03:30:00,GardenSt_RobinsonSt,SB,0,0.0,0.0
15,2023-03-09 03:45:00,GardenSt_RobinsonSt,SB,0,0.0,0.0
16,2023-03-09 04:00:00,GardenSt_RobinsonSt,SB,0,0.0,0.0
17,2023-03-09 04:15:00,GardenSt_RobinsonSt,SB,0,3.0,3.0
18,2023-03-09 04:30:00,GardenSt_RobinsonSt,SB,0,2.0,2.0
19,2023-03-09 04:45:00,GardenSt_RobinsonSt,SB,0,4.0,4.0
20,2023-03-09 05:00:00,GardenSt_RobinsonSt,SB,0,7.0,7.0
21,2023-03-09 05:15:00,GardenSt_RobinsonSt,SB,0,1.0,1.0
22,2023-03-09 05:30:00,GardenSt_RobinsonSt,SB,0,6.0,6.0
23,2023-03-09 05:45:00,GardenSt_RobinsonSt,SB,1,7.0,8.0
24,2023-03-09 06:00:00,GardenSt_RobinsonSt,SB,1,7.0,9.0
25,2023-03-09 06:15:00,GardenSt_RobinsonSt,SB,0,12.0,12.0
26,2023-03-09 06:30:00,GardenSt_RobinsonSt,SB,1,21.0,23.0
27,2023-03-09 06:45:00,GardenSt_RobinsonSt,SB,3,38.0,42.0
28,2023-03-09 07:00:00,GardenSt_RobinsonSt,SB,5,36.0,42.0
29,2023-03-09 07:15:00,GardenSt_RobinsonSt,SB,4,39.0,45.0
30,2023-03-09 07:30:00,GardenSt_RobinsonSt,SB,10,57.0,70.0
31,2023-03-09 07:45:00,GardenSt_RobinsonSt,SB,12,75.0,91.0
32,2023-03-09 08:00:00,GardenSt_RobinsonSt,SB,11,119.0,132.0
33,2023-03-09 08:15:00,GardenSt_RobinsonSt,SB,17,113.0,132.0
34,2023-03-09 08:30:00,GardenSt_RobinsonSt,SB,16,98.0,116.0
35,2023-03-09 08:45:00,GardenSt_RobinsonSt,SB,15,90.0,106.0
36,2023-03-09 09:00:00,GardenSt_RobinsonSt,SB,6,65.0,76.0
37,2023-03-09 09:15:00,GardenSt_RobinsonSt,SB,5,71.0,79.0
38,2023-03-09 09:30:00,GardenSt_RobinsonSt,SB,3,70.0,75.0
39,2023-03-09 09:45:00,GardenSt_RobinsonSt,SB,1,78.0,83.0
40,2023-03-09 10:00:00,GardenSt_RobinsonSt,SB,6,42.0,50.0
41,2023-03-09 10:15:00,GardenSt_RobinsonSt,SB,6,37.0,45.0
42,2023-03-09 10:30:00,GardenSt_RobinsonSt,SB,7,45.0,54.0
43,2023-03-09 10:45:00,GardenSt_RobinsonSt,SB,5,45.0,53.0
44,2023-03-09 11:00:00,GardenSt_RobinsonSt,SB,3,32.0,35.0
45,2023-03-09 11:15:00,GardenSt_RobinsonSt,SB,1,33.0,35.0
46,2023-03-09 11:30:00,GardenSt_RobinsonSt,SB,1,51.0,53.0
47,2023-03-09 11:45:00,GardenSt_RobinsonSt,SB,2,54.0,56.0
48,2023-03-09 12:00:00,GardenSt_RobinsonSt,SB,3,38.0,43.0
49,2023-03-09 12:15:00,GardenSt_RobinsonSt,SB,2,42.0,46.0
50,2023-03-09 12:30:00,GardenSt_RobinsonSt,SB,0,34.0,34.0
51,2023-03-09 12:45:00,GardenSt_RobinsonSt,SB,0,43.0,45.0
52,2023-03-09 13:00:00,GardenSt_RobinsonSt,SB,2,41.0,45.0
53,2023-03-09 13:15:00,GardenSt_RobinsonSt,SB,2,47.0,52.0
54,2023-03-09 13:30:00,GardenSt_RobinsonSt,SB,2,33.0,36.0
55,2023-03-09 13:45:00,GardenSt_RobinsonSt,SB,5,50.0,57.0
56,2023-03-09 14:00:00,GardenSt_RobinsonSt,SB,5,42.0,50.0
57,2023-03-09 14:15:00,GardenSt_RobinsonSt,SB,1,61.0,64.0
58,2023-03-09 14:30:00,GardenSt_RobinsonSt,SB,0,61.0,66.0
59,2023-03-09 14:45:00,GardenSt_RobinsonSt,SB,2,56.0,60.0
60,2023-03-09 15:00:00,GardenSt_RobinsonSt,SB,3,50.0,55.0
61,2023-03-09 15:15:00,GardenSt_RobinsonSt,SB,2,55.0,59.0
62,2023-03-09 15:30:00,GardenSt_RobinsonSt,SB,1,69.0,72.0
63,2023-03-09 15:45:00,GardenSt_RobinsonSt,SB,3,57.0,61.0
64,2023-03-09 16:00:00,GardenSt_RobinsonSt,SB,1,67.0,71.0
65,2023-03-09 16:15:00,GardenSt_RobinsonSt,SB,2,47.0,52.0
66,2023-03-09 16:30:00,GardenSt_RobinsonSt,SB,3,51.0,56.0
67,2023-03-09 16:45:00,GardenSt_RobinsonSt,SB,3,62.0,65.0
68,2023-03-09 17:00:00,GardenSt_RobinsonSt,SB,7,66.0,75.0
69,2023-03-09 17:15:00,GardenSt_RobinsonSt,SB,4,68.0,72.0
70,2023-03-09 17:30:00,GardenSt_RobinsonSt,SB,4,67.0,71.0
71,2023-03-09 17:45:00,GardenSt_RobinsonSt,SB,4,65.0,69.0
72,2023-03-09 18:00:00,GardenSt_RobinsonSt,SB,8,71.0,80.0
73,2023-03-09 18:15:00,GardenSt_RobinsonSt,SB,3,64.0,68.0
74,2023-03-09 18:30:00,GardenSt_RobinsonSt,SB,2,56.0,58.0
75,2023-03-09 18:45:00,GardenSt_RobinsonSt,SB,0,53.0,54.0
76,2023-03-09 19:00:00,GardenSt_RobinsonSt,SB,3,60.0,63.0
77,2023-03-09 19:15:00,GardenSt_RobinsonSt,SB,1,57.0,59.0
78,2023-03-09 19:30:00,GardenSt_RobinsonSt,SB,0,35.0,35.0
79,2023-03-09 19:45:00,GardenSt_RobinsonSt,SB,1,39.0,40.0
80,2023-03-09 20:00:00,GardenSt_RobinsonSt,SB,2,32.0,34.0
81,2023-03-09 20:15:00,GardenSt_RobinsonSt,SB,0,25.0,25.0
82,2023-03-09 20:30:00,GardenSt_RobinsonSt,SB,1,16.0,17.0
83,2023-03-09 20:45:00,GardenSt_RobinsonSt,SB,0,26.0,26.0
84,2023-03-09 21:00:00,GardenSt_RobinsonSt,SB,0,19.0,19.0
85,2023-03-09 21:15:00,GardenSt_RobinsonSt,SB,2,18.0,20.0
86,2023-03-09 21:30:00,GardenSt_RobinsonSt,SB,0,20.0,20.0
87,2023-03-09 21:45:00,GardenSt_RobinsonSt,SB,0,15.0,17.0
88,2023-03-09 22:00:00,GardenSt_RobinsonSt,SB,0,24.0,25.0
89,2023-03-09 22:15:00,GardenSt_RobinsonSt,SB,1,13.0,14.0
90,2023-03-09 22:30:00,GardenSt_RobinsonSt,SB,0,11.0,11.0
91,2023-03-09 22:45:00,GardenSt_RobinsonSt,SB,1,12.0,13.0
92,2023-03-09 23:00:00,GardenSt_RobinsonSt,SB,0,15.0,15.0
93,2023-03-09 23:15:00,GardenSt_RobinsonSt,SB,0,9.0,9.0
94,2023-03-09 23:30:00,GardenSt_RobinsonSt,SB,0,11.0,11.0
95,2023-03-09 23:45:00,GardenSt_RobinsonSt,SB,0,2.0,2.0
0,2023-03-08 00:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
1,2023-03-08 00:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
2,2023-03-08 00:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
3,2023-03-08 00:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
4,2023-03-08 01:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
5,2023-03-08 01:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
6,2023-03-08 01:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
7,2023-03-08 01:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
8,2023-03-08 02:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
9,2023-03-08 02:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
10,2023-03-08 02:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
11,2023-03-08 02:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
12,2023-03-08 03:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
13,2023-03-08 03:15:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
14,2023-03-08 03:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
15,2023-03-08 03:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
16,2023-03-08 04:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
17,2023-03-08 04:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
18,2023-03-08 04:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
19,2023-03-08 04:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
20,2023-03-08 05:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
21,2023-03-08 05:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
22,2023-03-08 05:30:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
23,2023-03-08 05:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
24,2023-03-08 06:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
25,2023-03-08 06:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
26,2023-03-08 06:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
27,2023-03-08 06:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
28,2023-03-08 07:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
29,2023-03-08 07:15:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
30,2023-03-08 07:30:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
31,2023-03-08 07:45:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
32,2023-03-08 08:00:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
33,2023-03-08 08:15:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
34,2023-03-08 08:30:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
35,2023-03-08 08:45:00,GardenSt_RobinsonSt,NB,4,0.0,4.0
36,2023-03-08 09:00:00,GardenSt_RobinsonSt,NB,4,0.0,4.0
37,2023-03-08 09:15:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
38,2023-03-08 09:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
39,2023-03-08 09:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
40,2023-03-08 10:00:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
41,2023-03-08 10:15:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
42,2023-03-08 10:30:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
43,2023-03-08 10:45:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
44,2023-03-08 11:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
45,2023-03-08 11:15:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
46,2023-03-08 11:30:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
47,2023-03-08 11:45:00,GardenSt_RobinsonSt,NB,4,0.0,4.0
48,2023-03-08 12:00:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
49,2023-03-08 12:15:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
50,2023-03-08 12:30:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
51,2023-03-08 12:45:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
52,2023-03-08 13:00:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
53,2023-03-08 13:15:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
54,2023-03-08 13:30:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
55,2023-03-08 13:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
56,2023-03-08 14:00:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
57,2023-03-08 14:15:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
58,2023-03-08 14:30:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
59,2023-03-08 14:45:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
60,2023-03-08 15:00:00,GardenSt_RobinsonSt,NB,7,0.0,7.0
61,2023-03-08 15:15:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
62,2023-03-08 15:30:00,GardenSt_RobinsonSt,NB,5,0.0,5.0
63,2023-03-08 15:45:00,GardenSt_RobinsonSt,NB,5,0.0,5.0
64,2023-03-08 16:00:00,GardenSt_RobinsonSt,NB,6,0.0,6.0
65,2023-03-08 16:15:00,GardenSt_RobinsonSt,NB,4,0.0,4.0
66,2023-03-08 16:30:00,GardenSt_RobinsonSt,NB,6,0.0,6.0
67,2023-03-08 16:45:00,GardenSt_RobinsonSt,NB,9,0.0,9.0
68,2023-03-08 17:00:00,GardenSt_RobinsonSt,NB,7,0.0,7.0
69,2023-03-08 17:15:00,GardenSt_RobinsonSt,NB,13,0.0,13.0
70,2023-03-08 17:30:00,GardenSt_RobinsonSt,NB,10,0.0,10.0
71,2023-03-08 17:45:00,GardenSt_RobinsonSt,NB,10,0.0,10.0
72,2023-03-08 18:00:00,GardenSt_RobinsonSt,NB,10,0.0,10.0
73,2023-03-08 18:15:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
74,2023-03-08 18:30:00,GardenSt_RobinsonSt,NB,10,0.0,10.0
75,2023-03-08 18:45:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
76,2023-03-08 19:00:00,GardenSt_RobinsonSt,NB,4,0.0,4.0
77,2023-03-08 19:15:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
78,2023-03-08 19:30:00,GardenSt_RobinsonSt,NB,4,0.0,4.0
79,2023-03-08 19:45:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
80,2023-03-08 20:00:00,GardenSt_RobinsonSt,NB,4,0.0,4.0
81,2023-03-08 20:15:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
82,2023-03-08 20:30:00,GardenSt_RobinsonSt,NB,4,0.0,4.0
83,2023-03-08 20:45:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
84,2023-03-08 21:00:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
85,2023-03-08 21:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
86,2023-03-08 21:30:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
87,2023-03-08 21:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
88,2023-03-08 22:00:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
89,2023-03-08 22:15:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
90,2023-03-08 22:30:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
91,2023-03-08 22:45:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
92,2023-03-08 23:00:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
93,2023-03-08 23:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
94,2023-03-08 23:30:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
95,2023-03-08 23:45:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
0,2023-03-09 00:00:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
1,2023-03-09 00:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
2,2023-03-09 00:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
3,2023-03-09 00:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
4,2023-03-09 01:00:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
5,2023-03-09 01:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
6,2023-03-09 01:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
7,2023-03-09 01:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
8,2023-03-09 02:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
9,2023-03-09 02:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
10,2023-03-09 02:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
11,2023-03-09 02:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
12,2023-03-09 03:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
13,2023-03-09 03:15:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
14,2023-03-09 03:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
15,2023-03-09 03:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
16,2023-03-09 04:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
17,2023-03-09 04:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
18,2023-03-09 04:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
19,2023-03-09 04:45:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
20,2023-03-09 05:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
21,2023-03-09 05:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
22,2023-03-09 05:30:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
23,2023-03-09 05:45:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
24,2023-03-09 06:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
25,2023-03-09 06:15:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
26,2023-03-09 06:30:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
27,2023-03-09 06:45:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
28,2023-03-09 07:00:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
29,2023-03-09 07:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
30,2023-03-09 07:30:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
31,2023-03-09 07:45:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
32,2023-03-09 08:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
33,2023-03-09 08:15:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
34,2023-03-09 08:30:00,GardenSt_RobinsonSt,NB,5,0.0,5.0
35,2023-03-09 08:45:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
36,2023-03-09 09:00:00,GardenSt_RobinsonSt,NB,7,0.0,7.0
37,2023-03-09 09:15:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
38,2023-03-09 09:30:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
39,2023-03-09 09:45:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
40,2023-03-09 10:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
41,2023-03-09 10:15:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
42,2023-03-09 10:30:00,GardenSt_RobinsonSt,NB,4,0.0,4.0
43,2023-03-09 10:45:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
44,2023-03-09 11:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
45,2023-03-09 11:15:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
46,2023-03-09 11:30:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
47,2023-03-09 11:45:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
48,2023-03-09 12:00:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
49,2023-03-09 12:15:00,GardenSt_RobinsonSt,NB,3,0.0,3.0
50,2023-03-09 12:30:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
51,2023-03-09 12:45:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
52,2023-03-09 13:00:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
53,2023-03-09 13:15:00,GardenSt_RobinsonSt,NB,0,0.0,0.0
54,2023-03-09 13:30:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
55,2023-03-09 13:45:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
56,2023-03-09 14:00:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
57,2023-03-09 14:15:00,GardenSt_RobinsonSt,NB,1,0.0,1.0
58,2023-03-09 14:30:00,GardenSt_RobinsonSt,NB,2,0.0,2.0
59,2023-03-09 14:45:00,GardenSt_RobinsonSt,NB,6,0.0,6.0
60,2023-03-09 15:00:00,GardenSt_RobinsonSt,NB,9,0.0,9.0
61,2023-03-09 15:15:00,GardenSt_RobinsonSt,NB,10,0.0,10.0
62,2023-03-09 15:30:00,GardenSt_RobinsonSt,NB,8,0.0,8.0
63,2023-03-09 15:45:00,GardenSt_RobinsonSt,NB,6,0.0,6.0
64,2023-03-09 16:00:00,GardenSt_RobinsonSt,NB,7,0.0,7.0
65,2023-03-09 16:15:00,GardenSt_RobinsonSt,NB,10,0.0,10.0
66,2023-03-09 16:30:00,GardenSt_RobinsonSt,NB,5,0.0,5.0
67,2023-03-09 16:45:00,GardenSt_RobinsonSt,NB,6,0.0,6.0
68,2023-03-09 17:00:00,GardenSt_RobinsonSt,NB,9,0.0,9.0
69,2023-03-09 17:15:00,GardenSt_RobinsonSt,NB,11,0.0,12.0
70,2023-03-09 17:30:00,GardenSt_RobinsonSt,NB,10,0.0,10.0
71,2023-03-09 17:45:00,GardenSt_RobinsonSt,NB,10,0.0,10.0
72,2023-03-09 18:00:00,GardenSt_RobinsonSt,NB,10,0.0,10.0
73,2023-03-09 18:15:00,GardenSt_RobinsonSt,NB,5,0.0,6.0
74,2023-03-09 18:30:00,GardenSt_RobinsonSt,NB,4,0.0,4.0
75,2023-03-09 18:45:00,GardenSt_RobinsonSt,NB,6,0.0,6.0
76,2023-03-09 19:00:00,GardenSt_RobinsonSt,NB,9,0.0,9.0
